"# Raw surface EMG excerpt, Santuz et al. 2021, CC BY 4.0"
# source,https://doi.org/10.5281/zenodo.5171823
# trial,ID0001_M_YOUNG_TW_01
# sampling_rate_hz,1000
# units,millivolt
# touchdown_s,0.6990;1.7410;2.7830;3.8240;4.8830;5.9240;6.9580;7.9990
# regenerate,python scripts/extract_emg_demo.py
time_s,ta_mv,gm_mv,rf_mv
0.59500,0.086592,-0.006337,0.004348
0.59600,0.012119,0.000301,-0.004394
0.59700,-0.008927,-0.012004,0.000624
0.59800,-0.034183,-0.011680,-0.008927
0.59900,-0.167263,0.000786,-0.003585
0.60000,-0.148321,-0.016375,-0.002775
0.60100,-0.040335,-0.014108,-0.005690
0.60200,0.009043,-0.028031,-0.007632
0.60300,-0.029003,-0.011680,-0.008280
0.60400,0.001110,-0.009251,-0.017508
0.60500,0.003700,-0.018641,-0.023984
0.60600,0.021509,-0.020098,-0.012489
0.60700,0.044660,-0.026736,-0.011842
0.60800,0.020700,-0.009089,-0.010061
0.60900,0.078335,-0.018641,-0.029003
0.61000,0.053403,-0.009737,-0.026898
0.61100,0.044498,-0.004394,-0.006013
0.61200,-0.049725,0.008881,0.007262
0.61300,-0.293218,0.004834,0.023776
0.61400,-0.100399,0.001920,0.029280
0.61500,0.027661,-0.006013,0.034137
0.61600,-0.058954,-0.019451,0.020700
0.61700,0.130142,-0.018479,0.004024
0.61800,0.023290,-0.035155,-0.018479
0.61900,-0.003261,-0.039850,-0.010870
0.62000,0.015519,-0.042602,-0.001156
0.62100,-0.031269,-0.039364,0.001758
0.62200,0.018919,0.000463,-0.003585
0.62300,0.007424,0.067164,-0.004233
0.62400,0.040937,0.021023,0.015033
0.62500,-0.023498,0.006291,0.012119
0.62600,-0.025765,0.025718,-0.020584
0.62700,-0.075143,-0.003261,-0.011356
0.62800,0.009367,0.012119,-0.016860
0.62900,0.031385,0.000463,-0.012975
0.63000,-0.041145,0.013900,0.005158
0.63100,0.016166,0.007748,0.009367
0.63200,0.053565,-0.003261,0.017947
0.63300,-0.061544,0.010500,-0.004071
0.63400,-0.085667,0.001758,-0.012489
0.63500,0.069916,-0.000833,-0.016375
0.63600,0.113628,-0.002937,-0.019775
0.63700,0.147465,-0.002614,-0.022203
0.63800,0.176444,-0.007470,-0.014594
0.63900,0.073478,-0.000995,0.012281
0.64000,0.014871,0.002243,0.011957
0.64100,0.078011,0.000139,0.003700
0.64200,0.143579,0.003215,-0.008927
0.64300,-0.003423,0.001434,-0.029650
0.64400,-0.172605,-0.013137,-0.026089
0.64500,-0.022365,0.005643,-0.021232
0.64600,0.048384,0.007748,-0.004556
0.64700,0.015195,-0.009413,-0.001318
0.64800,0.009367,-0.003585,-0.013137
0.64900,-0.026574,0.004348,-0.025117
0.65000,-0.152206,0.012281,-0.014918
0.65100,-0.419983,0.012929,-0.039202
0.65200,-0.220850,0.007910,-0.021879
0.65300,0.005643,0.005481,0.004672
0.65400,0.055022,0.013414,0.031385
0.65500,0.028794,0.020700,0.044498
0.65600,-0.146216,0.017138,0.037537
0.65700,0.006291,0.005319,0.015681
0.65800,0.078497,0.005481,-0.001318
0.65900,0.108933,-0.004071,-0.031107
0.66000,0.178225,-0.006175,-0.012327
0.66100,0.167702,-0.006337,-0.028193
0.66200,0.085782,-0.014918,-0.033698
0.66300,-0.059277,-0.006823,-0.002937
0.66400,-0.164834,-0.004394,0.000139
0.66500,-0.132131,-0.008766,0.007748
0.66600,-0.110599,0.006776,0.011795
0.66700,0.000948,0.003862,0.020700
0.66800,0.136456,0.009529,0.012281
0.66900,0.107314,0.015519,0.022804
0.67000,-0.096190,-0.006985,0.039965
0.67100,0.050651,0.002243,0.067812
0.67200,0.150379,-0.006661,0.065059
0.67300,-0.052640,-0.006337,0.048546
0.67400,-0.002452,-0.004556,0.008719
0.67500,-0.033698,-0.006985,0.011310
0.67600,0.017785,-0.011194,0.019728
0.67700,-0.028193,0.003053,0.004024
0.67800,0.066516,0.006291,0.001596
0.67900,0.199595,-0.002128,-0.016051
0.68000,-0.042278,0.011310,-0.012165
0.68100,-0.059925,-0.003261,-0.009737
0.68200,-0.070448,0.002243,-0.012327
0.68300,-0.240926,-0.000833,-0.007470
0.68400,-0.094733,0.004024,0.011148
0.68500,-0.092304,0.002081,0.001596
0.68600,-0.086314,0.007262,-0.010546
0.68700,-0.065915,0.013090,0.007262
0.68800,-0.062515,0.015195,-0.001318
0.68900,0.108610,0.009367,0.001110
0.69000,0.109743,0.003539,0.009853
0.69100,0.067973,0.003053,0.033328
0.69200,0.042232,0.002405,0.015843
0.69300,0.048546,0.016166,0.024261
0.69400,0.032842,0.008234,0.017462
0.69500,-0.027708,0.012443,0.008557
0.69600,-0.005366,0.002729,0.018433
0.69700,0.151026,0.005967,0.029280
0.69800,0.137427,-0.000509,0.014386
0.69900,0.073802,-0.002775,-0.006499
0.70000,0.086268,0.003539,0.005319
0.70100,0.019890,0.006129,0.000139
0.70200,-0.112380,-0.000833,-0.000023
0.70300,-0.212756,0.002081,-0.010708
0.70400,0.025556,0.005158,-0.016537
0.70500,0.115733,0.020052,-0.014108
0.70600,-0.001156,0.013090,0.001110
0.70700,0.095334,0.004348,0.034137
0.70800,-0.173738,-0.004556,0.021995
0.70900,-0.144111,-0.011842,0.034299
0.71000,0.183891,-0.008766,0.018433
0.71100,0.086430,-0.005851,0.000786
0.71200,0.073802,-0.020908,0.010662
0.71300,-0.030622,-0.022851,0.000624
0.71400,0.047736,-0.019613,-0.001156
0.71500,0.103267,-0.025927,0.015843
0.71600,0.053403,-0.021232,0.032356
0.71700,0.033004,-0.021555,0.033813
0.71800,-0.108818,-0.015403,0.018433
0.71900,-0.013461,-0.011680,-0.005690
0.72000,0.004672,-0.001480,-0.008442
0.72100,0.038670,-0.004718,-0.023822
0.72200,0.039318,-0.011518,-0.017022
0.72300,-0.134883,0.000139,-0.049887
0.72400,-0.155444,-0.001318,-0.025441
0.72500,0.032194,0.000786,0.000463
0.72600,0.092258,-0.003423,0.019081
0.72700,0.127551,0.010662,0.030737
0.72800,0.061983,0.019243,0.022966
0.72900,-0.016051,0.019081,-0.010708
0.73000,0.042070,0.007586,-0.009089
0.73100,0.115247,-0.010061,0.000139
0.73200,0.038023,-0.017508,0.001434
0.73300,-0.188309,-0.018156,0.015033
0.73400,-0.313941,-0.004071,0.030899
0.73500,-0.145568,0.012119,0.011471
0.73600,0.014548,0.017947,-0.027222
0.73700,-0.049402,0.018271,-0.027708
0.73800,-0.100723,0.013414,-0.038231
0.73900,0.028794,0.010338,-0.025927
0.74000,0.183730,0.007424,-0.006985
0.74100,0.088534,-0.004233,0.006615
0.74200,-0.029003,0.007100,-0.001480
0.74300,0.068297,0.017785,-0.010870
0.74400,0.202510,0.009043,0.004834
0.74500,-0.133264,0.014386,0.002243
0.74600,-0.366072,0.001920,-0.013784
0.74700,-0.124684,0.004024,-0.013461
0.74800,0.143255,0.007748,-0.019613
0.74900,0.012119,-0.017832,-0.014108
0.75000,-0.084533,-0.021717,-0.012327
0.75100,0.071211,-0.021879,-0.042764
0.75200,-0.050211,-0.014270,-0.059601
0.75300,-0.058792,-0.001966,-0.037259
0.75400,-0.073039,-0.008927,-0.027546
0.75500,-0.028193,-0.018803,0.015681
0.75600,-0.001642,-0.011194,-0.008118
0.75700,-0.086800,-0.007632,-0.015080
0.75800,0.150217,-0.013623,0.002729
0.75900,0.072668,0.002567,0.023614
0.76000,-0.117560,0.009529,0.016814
0.76100,-0.092628,0.005158,0.000948
0.76200,-0.063972,0.001920,-0.023822
0.76300,0.000948,0.008072,-0.032888
0.76400,0.060688,-0.001804,-0.038878
0.76500,0.088211,0.018595,-0.037583
0.76600,-0.016375,0.021995,-0.018156
0.76700,-0.014918,0.024747,-0.007147
0.76800,0.068297,0.005319,-0.024146
0.76900,0.106181,0.000624,-0.037907
0.77000,0.117352,0.004510,-0.042116
0.77100,0.129332,0.000786,-0.041793
0.77200,0.050812,-0.001642,-0.005851
0.77300,0.020700,0.006615,0.014548
0.77400,0.019890,0.001272,0.016328
0.77500,-0.014270,0.009043,0.005805
0.77600,-0.052963,0.014548,-0.019289
0.77700,-0.032726,0.011471,-0.012975
0.77800,0.012767,0.007424,0.027499
0.77900,0.013576,0.005158,0.007910
0.78000,0.098896,0.014871,-0.000671
0.78100,-0.003423,0.000786,-0.038717
0.78200,-0.043735,-0.006175,-0.029165
0.78300,-0.008280,-0.006013,-0.008118
0.78400,-0.003909,-0.005851,0.003377
0.78500,0.015843,-0.002614,0.000139
0.78600,-0.025117,-0.009575,0.016490
0.78700,-0.010870,-0.001318,0.006453
0.78800,-0.041307,-0.001966,-0.007956
0.78900,-0.035640,0.001596,-0.025441
0.79000,-0.031107,-0.001318,-0.012165
0.79100,-0.009737,-0.001966,-0.010870
0.79200,-0.005851,0.007100,0.007424
0.79300,-0.006013,0.010176,-0.000671
0.79400,-0.007956,0.005643,0.006291
0.79500,-0.036126,0.003377,-0.015241
0.79600,-0.018156,0.001434,-0.010385
0.79700,-0.028679,0.014062,-0.012165
0.79800,-0.007470,0.021833,-0.002614
0.79900,-0.018156,0.021185,-0.029326
0.80000,-0.013623,0.019404,-0.026250
0.80100,-0.014270,0.010824,-0.029974
0.80200,-0.022041,0.000786,0.009853
0.80300,-0.005851,0.007424,0.027337
0.80400,-0.019775,0.012281,0.046279
0.80500,-0.024470,0.011633,0.031709
0.80600,-0.003423,0.014548,0.026204
0.80700,-0.006823,0.003215,0.013576
0.80800,-0.015727,-0.005366,0.009205
0.80900,-0.010546,-0.009251,-0.020098
0.81000,-0.028517,-0.000833,-0.014918
0.81100,-0.016537,-0.002452,-0.033212
0.81200,-0.020422,-0.001642,-0.021879
0.81300,-0.014756,-0.020260,-0.018318
0.81400,-0.013299,-0.025117,0.005481
0.81500,-0.016051,-0.015080,0.012929
0.81600,-0.002128,-0.013623,-0.001642
0.81700,-0.009737,-0.003261,-0.013623
0.81800,-0.000509,-0.001642,-0.004880
0.81900,-0.003261,-0.009737,0.003539
0.82000,0.004024,-0.014594,0.002729
0.82100,0.009043,-0.015241,0.023290
0.82200,0.001596,-0.012975,0.020700
0.82300,-0.008927,0.002081,0.016652
0.82400,-0.007632,-0.000023,0.011795
0.82500,-0.003909,0.003700,0.020862
0.82600,-0.012004,-0.010223,0.015033
0.82700,-0.003909,-0.015889,0.015357
0.82800,-0.000671,-0.018641,0.024261
0.82900,-0.006661,-0.012004,0.020862
0.83000,-0.020908,-0.005042,0.013252
0.83100,-0.002128,0.000301,0.018595
0.83200,0.001110,-0.000995,0.007100
0.83300,-0.008604,-0.003747,-0.003909
0.83400,-0.002290,-0.007309,-0.001318
0.83500,-0.000509,0.015357,0.005805
0.83600,-0.023660,0.032518,0.000463
0.83700,-0.002775,0.029280,-0.010223
0.83800,-0.006175,0.017624,-0.021070
0.83900,-0.014756,-0.022851,-0.020584
0.84000,-0.028841,-0.072229,-0.024793
0.84100,-0.027060,-0.048754,-0.006823
0.84200,-0.012975,0.001434,-0.001318
0.84300,-0.032564,0.007586,-0.000347
0.84400,-0.000347,0.009367,-0.005690
0.84500,0.010500,0.011795,-0.001480
0.84600,0.007100,-0.011842,0.012929
0.84700,0.019404,-0.027869,0.027175
0.84800,0.010662,-0.016860,0.013576
0.84900,-0.002614,0.004186,0.006938
0.85000,-0.013946,-0.008766,0.017785
0.85100,-0.009089,0.004024,0.015195
0.85200,0.009205,0.016814,0.003700
0.85300,-0.007632,0.033166,0.030575
0.85400,-0.006499,0.036080,-0.013784
0.85500,0.007100,0.014871,-0.020584
0.85600,-0.011842,-0.000833,-0.021555
0.85700,0.010014,-0.000185,-0.052316
0.85800,-0.002452,-0.031107,-0.050697
0.85900,-0.005204,-0.046811,-0.027384
0.86000,-0.010061,-0.035155,0.003539
0.86100,-0.011842,-0.019775,0.014709
0.86200,-0.005851,0.000463,0.007910
0.86300,-0.012165,0.015519,0.009853
0.86400,0.002567,0.020052,-0.005690
0.86500,0.010176,0.006938,0.004510
0.86600,0.016328,-0.002937,0.002405
0.86700,0.015033,-0.010546,-0.016051
0.86800,-0.003747,0.001758,-0.016051
0.86900,-0.016213,-0.008442,-0.015889
0.87000,-0.005204,0.017462,-0.010708
0.87100,0.011957,-0.004556,-0.000023
0.87200,0.027985,-0.010546,0.008395
0.87300,0.027823,-0.013137,0.006453
0.87400,0.007100,-0.012165,-0.002452
0.87500,0.000786,0.003539,0.004834
0.87600,0.000463,-0.004071,0.011957
0.87700,0.007262,0.017785,0.005805
0.87800,0.017138,0.009043,0.008072
0.87900,-0.000023,-0.005690,0.003700
0.88000,0.016490,-0.011680,0.006776
0.88100,0.001758,0.003700,-0.003423
0.88200,0.000948,0.020538,0.008557
0.88300,-0.000185,-0.001966,-0.010385
0.88400,0.008072,0.004186,-0.005528
0.88500,0.011471,-0.014432,-0.014594
0.88600,0.016976,-0.012327,0.005967
0.88700,0.018595,-0.006661,0.012929
0.88800,0.003700,0.007100,0.005805
0.88900,0.014548,0.033166,0.016005
0.89000,-0.008442,0.015357,0.008881
0.89100,-0.006985,-0.000509,0.007748
0.89200,-0.004233,-0.001156,0.012119
0.89300,-0.020746,-0.012975,0.020052
0.89400,0.030413,-0.014594,0.023614
0.89500,0.028633,0.008557,0.004672
0.89600,0.030413,0.003539,0.009853
0.89700,0.019243,-0.013461,-0.000185
0.89800,0.008395,-0.032241,-0.013623
0.89900,-0.009575,-0.010546,-0.016537
0.90000,-0.000023,-0.013461,-0.010708
0.90100,0.000624,-0.036288,-0.011680
0.90200,-0.002614,-0.024631,-0.006661
0.90300,-0.007632,0.017300,-0.016537
0.90400,0.002243,0.013738,0.006129
0.90500,0.007424,-0.005366,0.007262
0.90600,-0.002128,0.015033,0.000301
0.90700,0.005967,-0.007309,0.008557
0.90800,-0.003747,-0.020260,0.017462
0.90900,-0.001156,-0.050697,0.014062
0.91000,-0.004071,-0.028517,0.005643
0.91100,-0.000185,-0.015080,0.008557
0.91200,0.010824,0.007748,-0.004556
0.91300,0.009529,0.031547,-0.001156
0.91400,0.011633,-0.005528,0.006615
0.91500,0.003539,-0.054744,0.008072
0.91600,0.014709,-0.056525,0.002891
0.91700,0.017785,-0.047297,0.010338
0.91800,0.020700,-0.004233,0.002405
0.91900,0.001920,0.024261,-0.003585
0.92000,-0.012975,-0.014918,-0.001966
0.92100,-0.029488,-0.061706,0.006129
0.92200,-0.002452,-0.042926,0.001110
0.92300,0.012443,0.088696,0.009529
0.92400,0.011957,0.084325,0.009853
0.92500,0.014709,0.030737,0.001758
0.92600,-0.020260,0.075097,0.004186
0.92700,-0.021394,0.137265,0.000301
0.92800,0.003700,0.072183,-0.006661
0.92900,-0.000509,-0.005851,0.000463
0.93000,0.007100,-0.001804,0.003539
0.93100,-0.000509,0.002243,0.010176
0.93200,0.005319,0.011148,0.000624
0.93300,0.005158,0.024585,0.009529
0.93400,-0.000995,0.026528,0.000624
0.93500,0.000139,0.021995,-0.004071
0.93600,0.002243,-0.014432,0.006129
0.93700,0.021833,-0.020908,0.002243
0.93800,0.004186,0.009691,-0.015889
0.93900,0.010338,0.005643,-0.005366
0.94000,-0.005366,-0.008604,-0.007147
0.94100,-0.014432,-0.022527,0.012443
0.94200,-0.018965,-0.010223,0.016814
0.94300,-0.009251,-0.004718,0.006776
0.94400,-0.008280,-0.034669,0.010824
0.94500,0.002243,-0.075953,-0.005851
0.94600,0.001110,-0.133102,-0.005690
0.94700,0.006129,-0.155606,0.006938
0.94800,0.000463,-0.054420,-0.004233
0.94900,-0.018318,0.082706,0.009691
0.95000,-0.011680,0.026690,0.011148
0.95100,-0.005528,-0.152692,0.007910
0.95200,-0.012813,-0.344540,0.004834
0.95300,-0.003585,-0.299856,-0.004718
0.95400,-0.002775,-0.164834,0.000948
0.95500,-0.019613,0.222261,0.005643
0.95600,-0.021070,0.441145,0.001920
0.95700,-0.016860,0.208985,0.009043
0.95800,-0.020908,0.209471,0.007424
0.95900,-0.004556,0.118000,0.009691
0.96000,0.008881,0.007910,-0.005204
0.96100,-0.004718,0.001434,0.008395
0.96200,-0.005204,0.032032,0.009043
0.96300,-0.013299,0.081897,-0.011194
0.96400,0.003377,0.004834,-0.014756
0.96500,0.003377,0.026204,-0.010385
0.96600,0.001920,0.024261,-0.006661
0.96700,0.007910,0.071373,0.001110
0.96800,0.000624,0.108933,0.000139
0.96900,0.005319,0.030899,0.004672
0.97000,-0.008766,-0.022041,0.006453
0.97100,0.002081,-0.105742,0.009529
0.97200,0.004186,-0.258087,-0.007794
0.97300,0.017300,-0.330778,-0.009737
0.97400,0.002081,-0.231374,0.008719
0.97500,-0.017670,-0.005204,-0.001966
0.97600,-0.012004,0.170778,0.012929
0.97700,-0.010385,0.306285,-0.000023
0.97800,-0.033374,0.142122,-0.006823
0.97900,-0.014108,-0.258410,0.001110
0.98000,0.002891,-0.168234,0.004834
0.98100,-0.000995,-0.289980,-0.002452
0.98200,-0.003909,-0.310379,-0.002937
0.98300,-0.012975,-0.138931,0.001110
0.98400,-0.019613,0.169159,0.000139
0.98500,-0.019936,0.267592,0.006776
0.98600,0.004834,0.195710,0.004510
0.98700,0.021509,0.366511,-0.004880
0.98800,0.021995,0.062631,-0.008442
0.98900,0.010014,0.065059,-0.005366
0.99000,-0.014108,0.112495,-0.008927
0.99100,-0.001804,0.075421,-0.000347
0.99200,0.009853,0.051298,-0.000833
0.99300,0.019728,0.040613,-0.003909
0.99400,0.020862,0.074287,-0.004394
0.99500,0.006615,0.126904,0.001272
0.99600,-0.012489,0.147950,0.000139
0.99700,-0.011518,0.046279,-0.009737
0.99800,-0.013946,0.094363,-0.006985
0.99900,-0.017184,0.047898,-0.012165
1.00000,0.002891,0.069592,-0.004556
1.00100,0.011957,0.038832,-0.008442
1.00200,0.012443,0.007262,-0.001804
1.00300,0.011148,-0.066239,-0.008280
1.00400,-0.000023,-0.129864,-0.004071
1.00500,-0.004394,-0.083400,-0.004556
1.00600,0.000948,-0.066725,-0.003099
1.00700,-0.018965,-0.011032,-0.002128
1.00800,-0.009737,-0.028031,0.001272
1.00900,0.014386,-0.202232,-0.001480
1.01000,0.003377,-0.228136,0.003215
1.01100,0.001596,-0.223279,0.006615
1.01200,-0.002775,-0.062839,0.004834
1.01300,-0.006175,0.162035,0.012929
1.01400,-0.006499,0.072183,0.009853
1.01500,-0.010546,-0.000671,-0.000995
1.01600,-0.002128,-0.286257,0.005481
1.01700,-0.000671,-0.327540,0.007910
1.01800,0.016976,-0.229431,-0.001804
1.01900,0.015357,-0.099590,-0.001966
1.02000,-0.007956,0.007586,0.001110
1.02100,-0.015565,0.299971,0.009529
1.02200,0.021509,0.343845,0.006615
1.02300,0.004672,-0.073201,0.006615
1.02400,-0.008604,0.021671,0.003215
1.02500,-0.006337,0.096143,0.008072
1.02600,-0.004556,0.370720,-0.000347
1.02700,0.005319,0.094363,0.002729
1.02800,0.015843,-0.033050,0.006938
1.02900,0.021671,0.062631,0.016005
1.03000,0.009529,-0.048268,0.010986
1.03100,-0.005042,0.107314,0.013252
1.03200,-0.038555,0.012281,0.011310
1.03300,-0.023660,0.021833,0.003539
1.03400,-0.000185,0.033975,0.011957
1.03500,0.023776,0.019404,0.008395
1.03600,0.028794,-0.111894,0.007748
1.03700,0.018595,-0.171958,0.007424
1.03800,0.005481,-0.270229,0.000786
1.03900,-0.004233,-0.253230,-0.000995
1.04000,-0.013784,-0.041145,-0.000995
1.04100,-0.039202,0.085135,0.003215
1.04200,-0.030784,-0.019451,0.012929
1.04300,-0.014756,0.176930,0.018919
1.04400,-0.002937,0.090639,0.019243
1.04500,0.018109,-0.163215,0.017300
1.04600,0.001110,0.077525,0.015357
1.04700,0.020538,0.153293,0.017785
1.04800,0.000463,0.124637,0.034299
1.04900,-0.018965,-0.016699,0.010986
1.05000,0.009205,0.036080,0.009367
1.05100,0.005967,-0.020584,0.000301
1.05200,0.037537,-0.034993,0.011471
1.05300,0.031223,0.006938,0.004348
1.05400,0.018109,-0.103961,0.001110
1.05500,0.009043,-0.101532,-0.000509
1.05600,-0.004233,0.003215,0.012929
1.05700,0.002891,0.030413,-0.002290
1.05800,-0.007956,0.127875,-0.008927
1.05900,-0.005042,0.241851,0.002729
1.06000,0.021185,0.071373,0.003377
1.06100,0.028471,0.002891,-0.008766
1.06200,0.020052,-0.235097,-0.029165
1.06300,0.004672,-0.453010,-0.006823
1.06400,-0.025279,-0.592728,-0.008766
1.06500,-0.045354,-0.388899,-0.004394
1.06600,-0.004233,0.209471,-0.015727
1.06700,0.017462,0.365540,0.011471
1.06800,0.015843,0.280382,-0.005204
1.06900,0.021509,0.369425,0.000139
1.07000,0.013252,0.135970,-0.000347
1.07100,-0.012165,0.004834,-0.011518
1.07200,-0.020584,0.050489,-0.000347
1.07300,0.008072,-0.057658,0.025556
1.07400,0.009367,0.005643,0.004996
1.07500,0.007910,-0.134721,0.013252
1.07600,0.002405,-0.131321,0.014386
1.07700,0.026528,-0.065429,0.023938
1.07800,0.026366,0.004672,0.003377
1.07900,-0.001156,0.035918,-0.024631
1.08000,0.002567,-0.055230,-0.042440
1.08100,-0.009737,-0.176491,-0.028517
1.08200,-0.025765,0.008881,-0.016537
1.08300,-0.033698,0.232622,-0.003261
1.08400,-0.017184,0.187777,0.000139
1.08500,-0.020260,0.146493,0.008881
1.08600,-0.013137,0.040937,0.020862
1.08700,0.018757,0.015519,0.011310
1.08800,0.011471,-0.156254,0.025233
1.08900,0.015357,-0.228945,0.003377
1.09000,0.019728,-0.202556,0.006129
1.09100,0.015357,-0.041469,-0.001480
1.09200,0.029442,0.093877,0.010176
1.09300,0.020700,0.189396,0.001434
1.09400,0.006615,0.265973,0.008719
1.09500,0.003539,-0.011842,0.023938
1.09600,-0.007956,-0.043735,0.006291
1.09700,-0.005851,-0.083400,0.005481
1.09800,-0.001966,-0.092304,-0.005204
1.09900,0.003862,-0.024631,0.005481
1.10000,-0.034831,-0.244649,0.001110
1.10100,-0.029650,-0.550310,-0.001804
1.10200,0.004996,-0.498989,0.001758
1.10300,-0.002290,0.259012,0.001272
1.10400,-0.012651,0.377844,-0.005042
1.10500,-0.027222,-0.277029,0.009853
1.10600,-0.027546,0.122209,-0.005851
1.10700,-0.040659,0.418642,-0.002614
1.10800,-0.004394,0.141636,-0.002614
1.10900,0.016814,0.398081,-0.006175
1.11000,0.007910,0.054374,0.000301
1.11100,0.001110,0.045955,-0.006499
1.11200,-0.011194,0.193605,0.003539
1.11300,-0.025279,0.168188,-0.005204
1.11400,-0.002128,0.136294,0.004672
1.11500,0.009205,0.106829,0.001272
1.11600,-0.001804,-0.010061,0.001758
1.11700,0.020862,-0.116103,0.005158
1.11800,-0.008604,-0.084209,0.004186
1.11900,-0.027708,-0.189928,-0.002614
1.12000,0.005805,-0.065429,-0.001966
1.12100,0.008234,-0.222793,0.038023
1.12200,-0.021070,-0.223926,0.027985
1.12300,-0.005690,-0.060734,0.006453
1.12400,-0.016375,-0.257601,-0.012165
1.12500,-0.003585,-0.058468,-0.017832
1.12600,-0.006337,0.256421,-0.018965
1.12700,0.016490,0.192310,-0.015565
1.12800,0.034947,0.196843,-0.001156
1.12900,0.044498,0.122047,-0.018641
1.13000,0.053727,0.103753,-0.012327
1.13100,0.018271,0.029442,0.002081
1.13200,0.012929,-0.138769,-0.002937
1.13300,-0.027546,-0.181348,0.006453
1.13400,-0.051021,-0.041307,-0.002614
1.13500,-0.046002,0.126418,0.007262
1.13600,-0.013299,-0.274600,-0.001318
1.13700,-0.033536,-0.560186,-0.001966
1.13800,-0.022041,-0.468391,-0.001480
1.13900,-0.006823,-0.336930,0.001434
1.14000,-0.024308,-0.072229,0.006776
1.14100,0.001272,0.555930,0.007100
1.14200,0.023128,0.520313,0.002567
1.14300,-0.001318,0.181301,0.009043
1.14400,0.008234,0.287667,0.004834
1.14500,0.042070,0.140503,0.010176
1.14600,0.026528,0.047736,0.001758
1.14700,0.022480,0.033651,-0.008766
1.14800,0.043041,-0.021717,-0.015727
1.14900,0.053079,-0.195109,-0.012327
1.15000,-0.010708,-0.026089,-0.020584
1.15100,-0.046002,-0.035964,-0.018318
1.15200,-0.022689,-0.199966,-0.003261
1.15300,-0.030460,-0.084209,0.002243
1.15400,-0.023336,0.057450,-0.000995
1.15500,0.017138,0.084325,-0.011356
1.15600,-0.004880,0.106343,-0.011356
1.15700,0.006938,0.205424,-0.005204
1.15800,0.006938,0.006938,0.006615
1.15900,-0.002937,-0.008927,-0.006013
1.16000,-0.023498,-0.004394,-0.013299
1.16100,-0.042926,-0.006661,0.004996
1.16200,-0.045678,0.041422,-0.000995
1.16300,-0.040497,0.021347,0.004834
1.16400,-0.001642,0.005643,-0.010385
1.16500,0.018595,-0.016051,-0.049402
1.16600,0.025880,0.032518,-0.090362
1.16700,0.031709,0.035594,-0.113675
1.16800,0.042718,-0.041469,-0.087286
1.16900,0.024423,-0.182319,-0.039688
1.17000,-0.012327,-0.122903,0.002081
1.17100,-0.049240,0.091448,0.024423
1.17200,-0.039202,-0.007309,0.047736
1.17300,-0.009899,-0.186528,0.063602
1.17400,-0.020422,-0.113837,0.058422
1.17500,-0.019775,-0.036450,0.028794
1.17600,-0.039526,0.124637,-0.024631
1.17700,-0.026412,0.240717,-0.028517
1.17800,0.004024,0.103429,-0.029003
1.17900,0.026366,-0.066887,-0.005851
1.18000,0.018271,-0.028355,0.005967
1.18100,-0.022041,-0.012327,0.000786
1.18200,-0.003747,-0.005690,0.047898
1.18300,0.025071,0.025233,0.072668
1.18400,0.009529,-0.005528,0.011633
1.18500,0.020214,-0.100723,-0.035317
1.18600,-0.001318,-0.087933,-0.067048
1.18700,0.004834,-0.005204,-0.081133
1.18800,0.029442,-0.017022,-0.040821
1.18900,0.028633,0.002081,0.015033
1.19000,-0.000347,-0.042440,0.036242
1.19100,-0.028031,-0.033698,0.038184
1.19200,0.009529,-0.068829,0.080116
1.19300,0.008234,-0.016699,0.120428
1.19400,0.006776,0.009367,0.089344
1.19500,-0.014108,0.011957,0.072345
1.19600,-0.039364,0.026204,0.050327
1.19700,-0.038393,-0.025441,0.026528
1.19800,-0.040012,-0.018965,0.012443
1.19900,-0.028679,0.022480,-0.005690
1.20000,0.017947,0.006776,-0.006337
1.20100,0.032032,-0.053449,-0.000185
1.20200,0.023614,-0.047945,-0.001642
1.20300,-0.000347,0.012119,-0.009575
1.20400,-0.002290,0.089668,-0.017184
1.20500,0.020700,0.060364,-0.003747
1.20600,0.024099,0.021833,-0.001318
1.20700,0.019728,-0.040497,-0.009737
1.20800,-0.006175,-0.055392,-0.001642
1.20900,0.001758,-0.102504,0.000139
1.21000,0.039803,-0.090847,0.006615
1.21100,0.046603,0.007586,0.005481
1.21200,0.010662,-0.021555,-0.001966
1.21300,-0.044383,-0.031107,-0.005204
1.21400,-0.044707,0.003862,0.005158
1.21500,-0.035802,-0.000671,0.002729
1.21600,-0.027869,-0.030784,-0.001966
1.21700,-0.050859,0.015195,0.002891
1.21800,-0.040659,0.014386,0.007586
1.21900,-0.016051,0.000624,0.004024
1.22000,-0.001480,0.010014,-0.003747
1.22100,0.008234,0.003377,-0.012651
1.22200,-0.015565,-0.003099,-0.002614
1.22300,-0.006823,0.011310,-0.003747
1.22400,-0.004880,0.014871,-0.003909
1.22500,0.008881,-0.006013,-0.007632
1.22600,0.017138,-0.013946,0.005967
1.22700,0.025556,-0.006013,0.010986
1.22800,0.007910,0.016652,0.011310
1.22900,0.007586,0.005643,-0.008280
1.23000,0.017300,-0.012975,0.002891
1.23100,-0.008118,0.005158,0.000948
